	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255	256	257	258	259	260	261	262	263	264	265	266	267	268	269	270	271	272	273	274	275	276	277	278	279	280	281	282	283	284	285	286	287	288	289	290	291	292	293	294	295	296	297	298	299	300	301	302	303	304	305	306	307	308	309	310	311	312	313	314	315	316	317	318	319	320	321	322	323	324	325	326	327	328	329	330	331	332	333	334	335	336	337	338	339	340	341	342	343	344	345	346	347	348	349	350	351	352	353	354	355	356	357	358	359	360	361	362	363	364	365	366	367	368	369	370	371	372	373	374	375	376	377	378	379	380	381	382	383	384	385	386	387	388	389	390	391	392	393	394	395	396	397	398	399	400	sample
0	905.3942170649	947.0207995488	988.6473820327	1030.2739645166	1071.9005470006	1113.5271294845	1149.4522490598	1185.3773686351	1221.3024882104	1257.2276077857	1293.1527273611	1315.2466331392	1337.3405389174	1359.4344446955	1381.5283504737	1403.6222562518	1398.2897320725	1392.9572078931	1387.6246837138	1382.2921595344	1376.9596353551	1353.4269713254	1329.8943072957	1306.3616432659	1282.8289792362	1259.2963152065	1224.9342190151	1190.5721228237	1156.2100266323	1121.8479304409	1087.4858342495	1048.1269712238	1008.7681081981	969.4092451724	930.0503821468	890.6915191211	854.8960738379	819.1006285547	783.3051832715	747.5097379883	711.7142927051	685.1875493194	658.6608059337	632.134062548	605.6073191623	579.0805757766	564.1454448522	549.2103139279	534.2751830036	519.3400520793	504.4049211549	497.4877626715	490.5706041881	483.6534457047	476.7362872213	469.8191287379	486.5394739374	503.259819137	519.9801643365	536.7005095361	553.4208547356	577.8177618428	602.21466895	626.6115760572	651.0084831644	675.4053902716	716.8313499554	758.2573096392	799.683269323	841.1092290068	882.5351886907	936.6899405696	990.8446924486	1044.9994443276	1099.1541962066	1153.3089480855	1217.1556957443	1281.0024434031	1344.8491910618	1408.6959387206	1472.5426863793	1552.0809041883	1631.6191219972	1711.1573398062	1790.6955576151	1870.2337754241	1948.5571593017	2026.8805431793	2105.2039270569	2183.5273109346	2261.8506948122	2340.1102342237	2418.3697736353	2496.6293130469	2574.8888524584	2653.14839187	2724.3134044702	2795.4784170705	2866.6434296707	2937.808442271	3008.9734548712	3069.5167800192	3130.0601051671	3190.6034303151	3251.146755463	3311.690080611	3370.0227524959	3428.3554243809	3486.6880962658	3545.0207681508	3603.3534400358	3639.3422833503	3675.3311266649	3711.3199699795	3747.308813294	3783.2976566086	3814.8223816683	3846.3471067279	3877.8718317876	3909.3965568473	3940.9212819069	3969.256117437	3997.5909529671	4025.9257884972	4054.2606240273	4082.5954595574	4106.8850567957	4131.1746540339	4155.4642512722	4179.7538485104	4204.0434457487	4226.0585411402	4248.0736365318	4270.0887319234	4292.1038273149	4314.1189227065	4335.6140187603	4357.1091148142	4378.604210868	4400.0993069219	4421.5944029757	4436.4814952978	4451.3685876198	4466.2556799418	4481.1427722638	4496.0298645859	4510.4430640923	4524.8562635987	4539.2694631051	4553.6826626116	4568.095862118	4580.0076148881	4591.9193676581	4603.8311204282	4615.7428731983	4627.6546259683	4640.7286478307	4653.8026696931	4666.8766915554	4679.9507134178	4693.0247352802	4694.324048146	4695.6233610118	4696.9226738777	4698.2219867435	4699.5212996094	4698.2642127377	4697.007125866	4695.7500389943	4694.4929521226	4693.2358652508	4692.0712091031	4690.9065529554	4689.7418968077	4688.57724066	4687.4125845123	4684.6784773456	4681.944370179	4679.2102630124	4676.4761558457	4673.7420486791	4661.4334744872	4649.1249002953	4636.8163261035	4624.5077519116	4612.1991777197	4600.5481387908	4588.8970998619	4577.246060933	4565.5950220041	4553.9439830752	4538.566903468	4523.1898238609	4507.8127442538	4492.4356646466	4477.0585850395	4458.0160109632	4438.9734368869	4419.9308628106	4400.8882887344	4381.8457146581	4359.0812846651	4336.3168546722	4313.5524246792	4290.7879946862	4268.0235646932	4247.7848852969	4227.5462059005	4207.3075265042	4187.0688471079	4166.8301677115	4145.0086251088	4123.1870825061	4101.3655399033	4079.5439973006	4057.7224546979	4043.4180000051	4029.1135453123	4014.8090906195	4000.5046359266	3986.2001812338	3963.7272156062	3941.2542499786	3918.7812843509	3896.3083187233	3873.8353530956	3852.9815681266	3832.1277831575	3811.2739981885	3790.4202132194	3769.5664282504	3750.6717071113	3731.7769859723	3712.8822648332	3693.9875436942	3675.0928225552	3662.1809031104	3649.2689836656	3636.3570642209	3623.4451447761	3610.5332253314	3599.7974816267	3589.061737922	3578.3259942173	3567.5902505126	3556.8545068079	3548.3619580554	3539.8694093028	3531.3768605502	3522.8843117976	3514.3917630451	3506.2167878068	3498.0418125685	3489.8668373303	3481.691862092	3473.5168868537	3467.8954336964	3462.273980539	3456.6525273816	3451.0310742243	3445.4096210669	3436.974399603	3428.5391781391	3420.1039566752	3411.6687352113	3403.2335137474	3391.1456285281	3379.0577433088	3366.9698580895	3354.8819728702	3342.7940876509	3325.8405394352	3308.8869912195	3291.9334430038	3274.9798947881	3258.0263465725	3236.770532759	3215.5147189454	3194.2589051319	3173.0030913184	3151.7472775049	3128.6136531058	3105.4800287067	3082.3464043076	3059.2127799085	3036.0791555094	3021.8432544293	3007.6073533492	2993.3714522691	2979.135551189	2964.8996501089	2949.616729868	2934.3338096272	2919.0508893864	2903.7679691456	2888.4850489048	2881.5032564217	2874.5214639386	2867.5396714555	2860.5578789724	2853.5760864893	2853.0325061026	2852.488925716	2851.9453453293	2851.4017649426	2850.858184556	2852.234036276	2853.609887996	2854.985739716	2856.3615914361	2857.7374431561	2855.7049592408	2853.6724753255	2851.6399914102	2849.607507495	2847.5750235797	2844.6515580371	2841.7280924946	2838.804626952	2835.8811614095	2832.9576958669	2826.7799912941	2820.6022867214	2814.4245821486	2808.2468775758	2802.0691730031	2793.2943178804	2784.5194627577	2775.744607635	2766.9697525123	2758.1948973896	2747.8299702461	2737.4650431026	2727.1001159591	2716.7351888156	2706.3702616722	2688.9291229519	2671.4879842315	2654.0468455112	2636.6057067909	2619.1645680706	2592.6420328933	2566.1194977161	2539.5969625388	2513.0744273615	2486.5518921843	2460.4947010646	2434.437509945	2408.3803188253	2382.3231277056	2356.265936586	2332.84515445	2309.424372314	2286.003590178	2262.582808042	2239.162025906	2221.0867703691	2203.0115148321	2184.9362592951	2166.8610037582	2148.7857482212	2134.0808227944	2119.3758973677	2104.6709719409	2089.9660465141	2075.2611210874	2060.926656776	2046.5921924646	2032.2577281532	2017.9232638418	2003.5887995304	1989.5399210843	1975.4910426382	1961.4421641921	1947.393285746	1933.3444072999	1919.9556612575	1906.5669152151	1893.1781691727	1879.7894231303	1866.4006770879	1856.0951793299	1845.7896815719	1835.4841838139	1825.1786860559	1814.8731882979	1809.6341085545	1804.3950288112	1799.1559490678	1793.9168693245	1788.6777895811	1785.2486221005	1781.8194546198	1778.3902871392	1774.9611196585	1771.5319521779	1769.1173101966	1766.7026682154	1764.2880262341	1761.8733842528	1759.4587422716	1
1	923.9917271706	964.0388489291	1004.0859706875	1044.133092446	1084.1802142045	1124.2273359629	1157.6325860546	1191.0378361463	1224.443086238	1257.8483363297	1291.2535864213	1314.8020694136	1338.3505524059	1361.8990353982	1385.4475183905	1408.9960013827	1402.4403644284	1395.8847274741	1389.3290905197	1382.7734535654	1376.217816611	1353.886176563	1331.554536515	1309.222896467	1286.891256419	1264.559616371	1233.5458016862	1202.5319870014	1171.5181723166	1140.5043576318	1109.490542947	1071.9617441745	1034.4329454021	996.9041466296	959.3753478572	921.8465490848	889.1931439087	856.5397387327	823.8863335566	791.2329283806	758.5795232045	732.0075335535	705.4355439025	678.8635542515	652.2915646005	625.7195749495	610.2872515118	594.8549280741	579.4226046365	563.9902811988	548.5579577611	537.6854899344	526.8130221077	515.9405542811	505.0680864544	494.1956186277	505.2898153332	516.3840120387	527.4782087442	538.5724054498	549.6666021553	569.1282212879	588.5898404206	608.0514595532	627.5130786859	646.9746978185	684.9265772821	722.8784567457	760.8303362093	798.7822156729	836.7340951365	886.581972831	936.4298505255	986.27772822	1036.1256059146	1085.9734836091	1147.9235618442	1209.8736400793	1271.8237183144	1333.7737965494	1395.7238747845	1476.5289550099	1557.3340352352	1638.1391154605	1718.9441956858	1799.7492759111	1878.1397391813	1956.5302024514	2034.9206657216	2113.3111289917	2191.7015922619	2272.2763946621	2352.8511970624	2433.4259994627	2514.0008018629	2594.5756042632	2667.5481642697	2740.5207242762	2813.4932842827	2886.4658442892	2959.4384042957	3021.751069672	3084.0637350483	3146.3764004246	3208.6890658009	3271.0017311773	3328.5399539584	3386.0781767396	3443.6163995207	3501.1546223019	3558.692845083	3596.653214879	3634.6135846751	3672.5739544711	3710.5343242671	3748.4946940632	3782.4841468457	3816.4735996283	3850.4630524108	3884.4525051934	3918.4419579759	3945.8009079379	3973.1598578999	4000.5188078619	4027.8777578239	4055.2367077858	4081.0283912856	4106.8200747854	4132.6117582851	4158.4034417849	4184.1951252847	4204.5527028463	4224.9102804079	4245.2678579696	4265.6254355312	4285.9830130928	4306.9344393919	4327.8858656909	4348.83729199	4369.7887182891	4390.7401445881	4405.1226778465	4419.5052111049	4433.8877443633	4448.2702776216	4462.65281088	4476.8044891725	4490.9561674649	4505.1078457574	4519.2595240498	4533.4112023423	4543.8791500534	4554.3470977646	4564.8150454757	4575.2829931869	4585.750940898	4601.6297140346	4617.5084871711	4633.3872603076	4649.2660334442	4665.1448065807	4668.0304331288	4670.9160596768	4673.8016862249	4676.6873127729	4679.572939321	4680.795468362	4682.017997403	4683.240526444	4684.463055485	4685.6855845259	4682.6432656315	4679.600946737	4676.5586278425	4673.516308948	4670.4739900536	4669.4234148856	4668.3728397176	4667.3222645496	4666.2716893816	4665.2211142136	4658.7642662021	4652.3074181905	4645.850570179	4639.3937221675	4632.9368741559	4618.7371091257	4604.5373440954	4590.3375790651	4576.1378140349	4561.9380490046	4546.8332104548	4531.728371905	4516.6235333551	4501.5186948053	4486.4138562555	4465.490044243	4444.5662322305	4423.6424202181	4402.7186082056	4381.7947961931	4358.614764239	4335.4347322849	4312.2547003308	4289.0746683767	4265.8946364226	4244.6100049919	4223.3253735611	4202.0407421304	4180.7561106996	4159.4714792688	4141.5673209211	4123.6631625734	4105.7590042257	4087.854845878	4069.9506875303	4053.477320179	4037.0039528277	4020.5305854764	4004.0572181251	3987.5838507739	3962.077449503	3936.5710482321	3911.0646469613	3885.5582456904	3860.0518444196	3837.0515059625	3814.0511675054	3791.0508290484	3768.0504905913	3745.0501521342	3724.6457978555	3704.2414435767	3683.837089298	3663.4327350193	3643.0283807405	3626.7313408602	3610.4343009799	3594.1372610996	3577.8402212193	3561.5431813389	3549.0759957261	3536.6088101132	3524.1416245004	3511.6744388875	3499.2072532747	3492.6018338407	3485.9964144067	3479.3909949727	3472.7855755387	3466.1801561046	3464.7139077426	3463.2476593805	3461.7814110184	3460.3151626563	3458.8489142943	3459.7076008203	3460.5662873464	3461.4249738725	3462.2836603986	3463.1423469246	3462.868623143	3462.5948993613	3462.3211755797	3462.047451798	3461.7737280164	3451.5033747978	3441.2330215792	3430.9626683606	3420.692315142	3410.4219619234	3390.4630552754	3370.5041486273	3350.5452419793	3330.5863353312	3310.6274286832	3284.1291008712	3257.6307730592	3231.1324452473	3204.6341174353	3178.1357896234	3149.5369029668	3120.9380163101	3092.3391296535	3063.7402429969	3035.1413563402	3010.4238371386	2985.7063179369	2960.9887987352	2936.2712795335	2911.5537603319	2890.4737463799	2869.3937324278	2848.3137184758	2827.2337045238	2806.1536905718	2796.3423155304	2786.530940489	2776.7195654477	2766.9081904063	2757.0968153649	2757.0084623119	2756.9201092588	2756.8317562057	2756.7434031527	2756.6550500996	2764.1216157888	2771.588181478	2779.0547471672	2786.5213128563	2793.9878785455	2799.0612768572	2804.1346751689	2809.2080734806	2814.2814717923	2819.354870104	2818.4104719552	2817.4660738064	2816.5216756576	2815.5772775087	2814.6328793599	2810.1583141214	2805.6837488829	2801.2091836444	2796.7346184059	2792.2600531674	2785.795617473	2779.3311817786	2772.8667460842	2766.4023103898	2759.9378746954	2752.6123761421	2745.2868775888	2737.9613790355	2730.6358804822	2723.3103819289	2706.7416514461	2690.1729209632	2673.6041904804	2657.0354599975	2640.4667295147	2608.1475234009	2575.8283172871	2543.5091111733	2511.1899050595	2478.8706989457	2444.8791172948	2410.8875356439	2376.895953993	2342.9043723422	2308.9127906913	2279.9785117193	2251.0442327473	2222.1099537753	2193.1756748034	2164.2413958314	2143.7428073321	2123.2442188328	2102.7456303335	2082.2470418341	2061.7484533348	2046.758072459	2031.7676915832	2016.7773107074	2001.7869298316	1986.7965489558	1974.8338835043	1962.8712180528	1950.9085526013	1938.9458871498	1926.9832216983	1916.4170056759	1905.8507896534	1895.2845736309	1884.7183576085	1874.152141586	1865.428506664	1856.7048717419	1847.9812368199	1839.2576018979	1830.5339669759	1826.4464203145	1822.3588736531	1818.2713269917	1814.1837803303	1810.0962336689	1808.2239855226	1806.3517373764	1804.4794892301	1802.6072410839	1800.7349929376	1798.9398778626	1797.1447627875	1795.3496477124	1793.5545326374	1791.7594175623	1789.3479427751	1786.9364679879	1784.5249932006	1782.1135184134	1779.7020436262	1
2	942.329939057	981.5763289895	1020.8227189221	1060.0691088547	1099.3154987873	1138.5618887199	1173.4653443823	1208.3688000448	1243.2722557072	1278.1757113697	1313.0791670321	1326.5819311414	1340.0846952507	1353.5874593601	1367.0902234694	1380.5929875787	1375.3518570207	1370.1107264626	1364.8695959045	1359.6284653465	1354.3873347884	1332.9362077752	1311.4850807621	1290.0339537489	1268.5828267357	1247.1316997225	1214.4992052317	1181.8667107408	1149.23421625	1116.6017217592	1083.9692272683	1046.1965917316	1008.4239561948	970.6513206581	932.8786851214	895.1060495846	860.8348846454	826.5637197062	792.292554767	758.0213898278	723.7502248886	698.0447478933	672.339270898	646.6337939027	620.9283169073	595.222839912	579.847258566	564.47167722	549.096095874	533.720514528	518.344933182	513.0974325774	507.8499319728	502.6024313682	497.3549307636	492.107430159	502.6762250367	513.2450199144	523.8138147922	534.3826096699	544.9514045476	569.5567561988	594.1621078499	618.767459501	643.3728111522	667.9781628033	707.365594252	746.7530257007	786.1404571494	825.5278885981	864.9153200468	915.766838127	966.6183562072	1017.4698742874	1068.3213923676	1119.1729104478	1180.1920716785	1241.2112329092	1302.2303941399	1363.2495553706	1424.2687166013	1501.5945360303	1578.9203554593	1656.2461748883	1733.5719943173	1810.8978137463	1887.763195249	1964.6285767517	2041.4939582544	2118.3593397572	2195.2247212599	2271.9150094503	2348.6052976408	2425.2955858312	2501.9858740217	2578.6761622121	2649.7434181776	2720.8106741432	2791.8779301087	2862.9451860742	2934.0124420398	2996.3696199046	3058.7267977693	3121.0839756341	3183.4411534989	3245.7983313637	3304.4359738497	3363.0736163357	3421.7112588218	3480.3489013078	3538.9865437938	3577.6450567346	3616.3035696753	3654.9620826161	3693.6205955569	3732.2791084976	3767.0150680193	3801.7510275409	3836.4869870626	3871.2229465842	3905.9589061059	3935.7262425215	3965.4935789371	3995.2609153527	4025.0282517684	4054.795588184	4080.6745496694	4106.5535111548	4132.4324726403	4158.3114341257	4184.1903956111	4206.6403732953	4229.0903509796	4251.5403286638	4273.9903063481	4296.4402840323	4316.9899707406	4337.5396574488	4358.0893441571	4378.6390308653	4399.1887175736	4414.8071337955	4430.4255500175	4446.0439662394	4461.6623824614	4477.2807986833	4491.6035925928	4505.9263865023	4520.2491804118	4534.5719743212	4548.8947682307	4559.6961289411	4570.4974896514	4581.2988503617	4592.100211072	4602.9015717824	4616.4536806306	4630.0057894788	4643.557898327	4657.1100071752	4670.6621160234	4671.5376869168	4672.4132578102	4673.2888287036	4674.1643995969	4675.0399704903	4674.32674212	4673.6135137497	4672.9002853794	4672.187057009	4671.4738286387	4668.1565540162	4664.8392793936	4661.5220047711	4658.2047301485	4654.887455526	4651.3083489287	4647.7292423313	4644.150135734	4640.5710291367	4636.9919225393	4627.2428040857	4617.493685632	4607.7445671784	4597.9954487247	4588.2463302711	4578.2567850067	4568.2672397423	4558.277694478	4548.2881492136	4538.2986039492	4522.2692593283	4506.2399147074	4490.2105700865	4474.1812254657	4458.1518808448	4436.9545311359	4415.7571814271	4394.5598317182	4373.3624820094	4352.1651323005	4328.8666896719	4305.5682470433	4282.2698044147	4258.971361786	4235.6729191574	4214.282292975	4192.8916667926	4171.5010406102	4150.1104144277	4128.7197882453	4108.2277996623	4087.7358110792	4067.2438224962	4046.7518339131	4026.25984533	4010.3320731344	3994.4043009387	3978.4765287431	3962.5487565475	3946.6209843518	3928.461053765	3910.3011231781	3892.1411925913	3873.9812620044	3855.8213314176	3836.819874359	3817.8184173004	3798.8169602418	3779.8155031832	3760.8140461245	3740.6313714821	3720.4486968397	3700.2660221972	3680.0833475548	3659.9006729123	3641.0274798575	3622.1542868027	3603.2810937478	3584.407900693	3565.5347076381	3547.2469149567	3528.9591222752	3510.6713295937	3492.3835369122	3474.0957442308	3460.2676007901	3446.4394573495	3432.6113139089	3418.7831704682	3404.9550270276	3395.6196246961	3386.2842223645	3376.948820033	3367.6134177014	3358.2780153699	3357.7871226545	3357.2962299391	3356.8053372237	3356.3144445083	3355.8235517929	3354.7113605368	3353.5991692807	3352.4869780246	3351.3747867685	3350.2625955124	3348.3836357556	3346.5046759987	3344.6257162419	3342.746756485	3340.8677967282	3333.8073406159	3326.7468845036	3319.6864283913	3312.6259722791	3305.5655161668	3289.535797725	3273.5060792833	3257.4763608415	3241.4466423997	3225.416923958	3204.0554807558	3182.6940375536	3161.3325943514	3139.9711511492	3118.609707947	3100.0983218583	3081.5869357697	3063.075549681	3044.5641635924	3026.0527775037	3004.0203008842	2981.9878242647	2959.9553476452	2937.9228710256	2915.8903944061	2899.7081299079	2883.5258654097	2867.3436009116	2851.1613364134	2834.9790719152	2824.4202827205	2813.8614935257	2803.302704331	2792.7439151362	2782.1851259415	2776.5897874112	2770.9944488809	2765.3991103505	2759.8037718202	2754.2084332899	2752.3156027635	2750.4227722371	2748.5299417108	2746.6371111844	2744.744280658	2741.6199826281	2738.4956845982	2735.3713865683	2732.2470885385	2729.1227905086	2722.9373332062	2716.7518759038	2710.5664186015	2704.3809612991	2698.1955039967	2691.6216099626	2685.0477159284	2678.4738218943	2671.8999278602	2665.326033826	2660.2187163929	2655.1113989597	2650.0040815266	2644.8967640934	2639.7894466602	2630.7487780412	2621.7081094222	2612.6674408032	2603.6267721842	2594.5861035652	2569.5117565931	2544.4374096209	2519.3630626488	2494.2887156767	2469.2143687045	2439.4290328786	2409.6436970526	2379.8583612267	2350.0730254007	2320.2876895748	2291.3539543054	2262.420219036	2233.4864837666	2204.5527484972	2175.6190132278	2151.331150151	2127.0432870741	2102.7554239973	2078.4675609205	2054.1796978436	2037.0702948257	2019.9608918077	2002.8514887898	1985.7420857719	1968.6326827539	1956.0317554137	1943.4308280736	1930.8299007334	1918.2289733932	1905.628046053	1894.7989991837	1883.9699523144	1873.1409054452	1862.3118585759	1851.4828117066	1842.3859614715	1833.2891112364	1824.1922610013	1815.0954107662	1805.9985605311	1800.4783437679	1794.9581270046	1789.4379102414	1783.9176934781	1778.3974767149	1777.4479518487	1776.4984269825	1775.5489021163	1774.5993772501	1773.6498523839	1775.1474829453	1776.6451135067	1778.1427440681	1779.6403746295	1781.1380051909	1782.7730329389	1784.4080606868	1786.0430884348	1787.6781161828	1789.3131439307	1
3	861.4689442124	901.1896593782	940.910374544	980.6310897098	1020.3518048756	1060.0725200414	1094.0344437145	1127.9963673876	1161.9582910607	1195.9202147337	1229.8821384068	1250.5373499108	1271.1925614148	1291.8477729188	1312.5029844228	1333.1581959268	1329.1951744886	1325.2321530503	1321.269131612	1317.3061101738	1313.3430887355	1292.2648819696	1271.1866752036	1250.1084684377	1229.0302616717	1207.9520549058	1176.2359586625	1144.5198624191	1112.8037661758	1081.0876699325	1049.3715736892	1015.0829588913	980.7943440934	946.5057292955	912.2171144975	877.9284996996	848.83992915	819.7513586005	790.6627880509	761.5742175013	732.4856469517	710.0203205906	687.5549942296	665.0896678685	642.6243415074	620.1590151463	608.2757129148	596.3924106833	584.5091084518	572.6258062203	560.7425039888	555.8716699786	551.0008359684	546.1300019582	541.259167948	536.3883339378	544.8497109134	553.311087889	561.7724648646	570.2338418402	578.6952188158	599.0866337111	619.4780486063	639.8694635016	660.2608783968	680.6522932921	717.9365966815	755.220900071	792.5052034604	829.7895068498	867.0738102393	914.5109225765	961.9480349138	1009.3851472511	1056.8222595884	1104.2593719256	1164.4474956597	1224.6356193938	1284.8237431279	1345.0118668619	1405.199990596	1483.1172164832	1561.0344423704	1638.9516682576	1716.8688941448	1794.786120032	1873.7084708431	1952.6308216543	2031.5531724654	2110.4755232766	2189.3978740877	2270.2846886463	2351.1715032049	2432.0583177634	2512.945132322	2593.8319468806	2664.8943715005	2735.9567961204	2807.0192207403	2878.0816453603	2949.1440699802	3012.1494732351	3075.1548764901	3138.160279745	3201.165683	3264.1710862549	3324.2347359689	3384.298385683	3444.362035397	3504.4256851111	3564.4893348251	3598.7950420911	3633.1007493571	3667.4064566231	3701.7121638891	3736.0178711551	3769.630653612	3803.2434360689	3836.8562185258	3870.4690009827	3904.0817834396	3931.3280129005	3958.5742423615	3985.8204718224	4013.0667012833	4040.3129307442	4064.8471351572	4089.3813395702	4113.9155439831	4138.4497483961	4162.9839528091	4184.9751370841	4206.966321359	4228.957505634	4250.948689909	4272.9398741839	4293.4352103842	4313.9305465844	4334.4258827847	4354.9212189849	4375.4165551851	4390.7594374116	4406.1023196381	4421.4452018645	4436.788084091	4452.1309663175	4465.5140509311	4478.8971355447	4492.2802201583	4505.6633047719	4519.0463893855	4529.3137847529	4539.5811801204	4549.8485754878	4560.1159708553	4570.3833662227	4581.7054500107	4593.0275337987	4604.3496175868	4615.6717013748	4626.9937851628	4627.9003044865	4628.8068238101	4629.7133431338	4630.6198624574	4631.5263817811	4630.5171074736	4629.5078331662	4628.4985588588	4627.4892845514	4626.4800102439	4624.939670613	4623.3993309822	4621.8589913513	4620.3186517204	4618.7783120895	4615.1253190496	4611.4723260097	4607.8193329699	4604.16633993	4600.5133468901	4597.9728411988	4595.4323355075	4592.8918298161	4590.3513241248	4587.8108184334	4572.4625008923	4557.1141833511	4541.76586581	4526.4175482689	4511.0692307277	4494.8133287578	4478.557426788	4462.3015248181	4446.0456228482	4429.7897208784	4409.2748091532	4388.759897428	4368.2449857029	4347.7300739777	4327.2151622525	4306.5016814768	4285.7882007012	4265.0747199255	4244.3612391498	4223.6477583741	4202.9293549631	4182.2109515521	4161.492548141	4140.77414473	4120.0557413189	4102.4880791917	4084.9204170645	4067.3527549372	4049.78509281	4032.2174306827	4019.9917551536	4007.7660796245	3995.5404040954	3983.3147285663	3971.0890530373	3950.6222534081	3930.155453779	3909.6886541499	3889.2218545207	3868.7550548916	3847.7416896387	3826.7283243857	3805.7149591327	3784.7015938798	3763.6882286268	3739.9703780273	3716.2525274278	3692.5346768283	3668.8168262288	3645.0989756293	3624.2828291522	3603.4666826752	3582.6505361981	3561.8343897211	3541.018243244	3522.5581475777	3504.0980519113	3485.637956245	3467.1778605787	3448.7177649123	3435.9918131848	3423.2658614573	3410.5399097297	3397.8139580022	3385.0880062747	3379.2482375005	3373.4084687262	3367.568699952	3361.7289311778	3355.8891624035	3359.1155818144	3362.3420012253	3365.5684206362	3368.7948400471	3372.021259458	3370.6662307429	3369.3112020278	3367.9561733126	3366.6011445975	3365.2461158824	3361.5396702291	3357.8332245758	3354.1267789225	3350.4203332693	3346.713887616	3335.3463046657	3323.9787217153	3312.6111387649	3301.2435558146	3289.8759728642	3271.1705377115	3252.4651025588	3233.7596674061	3215.0542322534	3196.3487971007	3173.5357581602	3150.7227192197	3127.9096802792	3105.0966413387	3082.2836023982	3062.8006479585	3043.3176935188	3023.834739079	3004.3517846393	2984.8688301996	2961.254153002	2937.6394758045	2914.0247986069	2890.4101214093	2866.7954442118	2846.0241341004	2825.252823989	2804.4815138776	2783.7102037662	2762.9388936548	2751.5873006567	2740.2357076585	2728.8841146603	2717.5325216622	2706.180928664	2701.6175425291	2697.0541563942	2692.4907702592	2687.9273841243	2683.3639979894	2686.0156051637	2688.667212338	2691.3188195123	2693.9704266865	2696.6220338608	2699.9042611458	2703.1864884307	2706.4687157156	2709.7509430005	2713.0331702854	2712.632036627	2712.2309029686	2711.8297693102	2711.4286356518	2711.0275019934	2709.1876358324	2707.3477696714	2705.5079035104	2703.6680373494	2701.8281711884	2700.0934054825	2698.3586397766	2696.6238740707	2694.8891083647	2693.1543426588	2683.5517895591	2673.9492364594	2664.3466833596	2654.7441302599	2645.1415771601	2620.774100354	2596.4066235478	2572.0391467416	2547.6716699354	2523.3041931292	2493.5919443292	2463.8796955291	2434.1674467291	2404.455197929	2374.742949129	2344.2705014176	2313.7980537062	2283.3256059948	2252.8531582834	2222.380710572	2194.1999299606	2166.0191493493	2137.8383687379	2109.6575881265	2081.4768075151	2060.0449143115	2038.6130211078	2017.1811279041	1995.7492347004	1974.3173414968	1957.1427289257	1939.9681163547	1922.7935037837	1905.6188912126	1888.4442786416	1874.3090847927	1860.1738909438	1846.0386970949	1831.903503246	1817.7683093971	1807.6748620591	1797.5814147211	1787.4879673831	1777.3945200451	1767.3010727071	1763.8586906862	1760.4163086652	1756.9739266443	1753.5315446233	1750.0891626024	1748.3251485895	1746.5611345766	1744.7971205637	1743.0331065509	1741.269092538	1739.6243822816	1737.9796720252	1736.3349617688	1734.6902515124	1733.0455412561	1731.3813267418	1729.7171122275	1728.0528977133	1726.388683199	1724.7244686847	1
